fid,Sample Site,Site Code,Species Code,Species Latin,Latitude,Longitude,DBH (2020):,DBH Round,Basal.Area,Subsite Code,GS Type,Classification
1153,N/A,S21,PIPU,Picea pungens,-73.64019,45.460949,30.9,31,0.0754385,S21,Row,Public
1155,N/A,S21,PIPU,Picea pungens,-73.640223,45.460963,16.7,17,0.0226865,S21,Row,Public
1156,N/A,S21,PIPU,Picea pungens,-73.640232,45.460967,30.3,30,0.07065,S21,Row,Public
1157,N/A,S21,PIPU,Picea pungens,-73.640269,45.460976,28.4,28,0.061544,S21,Row,Public
1158,N/A,S21,PIPU,Picea pungens,-73.640074,45.460904,29.7,30,0.07065,S21,Row,Public
1159,N/A,S21,PIPU,Picea pungens,-73.640088,45.460909,40.1,40,0.1256,S21,Row,Public
1160,N/A,S21,PIPU,Picea pungens,-73.640178,45.460945,22.9,23,0.0415265,S21,Row,Public
1161,N/A,S21,PIPU,Picea pungens,-73.640199,45.460954,16.2,16,0.020096,S21,Row,Public
1162,N/A,S21,PIPU,Picea pungens,-73.640139,45.460927,18.4,18,0.025434,S21,Row,Public
3917,N/A,S21,ACSC,Acer saccharum,-73.642716,45.461958,64,64,0.321536,S21,Row,Public
1163,N/A,S21,PIPU,Picea pungens,-73.640045,45.460891,31.6,32,0.080384,S21,Row,Public
1164,N/A,S21,PIPU,Picea pungens,-73.640029,45.4609,52.3,52,0.212264,S21,Row,Public
1733,N/A,S22,PIPU,Picea pungens 'Koster',-73.637837,45.459953,44.8,45,0.1589625,S22,Row,Public
1546,N/A,S22,SYRE,Syringa reticulata 'Ivory Silk',-73.639111,45.460451,12.6,13,0.0132665,S22,Row,Public
1027,N/A,S22,AMGR,Amelanchier g. 'Princess Diana',-73.639227,45.460495,7.7,8,0.005024,S22,Row,Public
1698,N/A,S22,SYRE,Syringa reticulata,-73.639398,45.46057,7.6,8,0.005024,S22,Row,Public
2703,N/A,S22,SOAU,Sorbus aucuparia 'Rossica',-73.639603,45.460644,8.5,9,0.0063585,S22,Row,Public
3302,N/A,S22,PIGL,Picea glauca,-73.639825,45.460702,38,38,0.113354,S22,Row,Public
2066,N/A,S22,ACPL,Acer platanoides,-73.637246,45.459731,110.6,111,0.9671985,S22,Row,Public
1338,N/A,S23,ACPL,Acer platanoides 'Deborah',-73.640931,45.461079,31.2,31,0.0754385,S23,Row,Public
3843,N/A,S23,GLTR,Gleditsia triacanthos 'Skyline',-73.641088,45.461137,19.3,19,0.0283385,S23,Row,Public
3779,N/A,S23,ACSA,Acer saccharinum,-73.641184,45.461177,81.1,81,0.5150385,S23,Row,Public
1339,N/A,S23,ACPL,Acer platanoides 'Deborah',-73.641346,45.46124,21.5,22,0.037994,S23,Row,Public
2067,N/A,S23,ACPL,Acer platanoides,-73.641601,45.461343,61.6,62,0.301754,S23,Row,Public
1142,N/A,S23,PRVISC,Prunus virginiana 'Canada Red',-73.641517,45.461303,22.4,22,0.037994,S23,Row,Public
2068,N/A,S23,ACPL,Acer platanoides,-73.641753,45.461406,71.6,72,0.406944,S23,Row,Public
3780,N/A,S23,ACSA,Acer saccharinum,-73.642055,45.461523,19.1,19,0.0283385,S23,Row,Public
2071,N/A,S23,ACPL,Acer platanoides,-73.642233,45.46159,66,66,0.341946,S23,Row,Public
2130,N/A,S21,ACPL,Acer platanoides,-73.642722,45.461774,62.2,62,0.301754,S21,Row,Public
2131,N/A,S23,ACPL,Acer platanoides,-73.642385,45.461648,54,54,0.228906,S23,Row,Public
1340,N/A,S24,ACPL,Acer platanoides 'Deborah',-73.639194,45.467609,28.7,29,0.0660185,S24,Row,Public
2461,N/A,S24,FRPE,Fraxinus pennsylvanica,-73.639346,45.467668,60.4,60,0.2826,S24,Row,Public
2465,N/A,S24,FRPE,Fraxinus pennsylvanica,-73.639508,45.46773,54.9,55,0.2374625,S24,Row,Public
2466,N/A,S24,FRPE,Fraxinus pennsylvanica,-73.639597,45.467762,47.2,47,0.1734065,S24,Row,Public
3775,N/A,S24,ACPL,Acer platanoides,-73.639863,45.467865,34.8,35,0.0961625,S24,Row,Public
2487,N/A,S24,FRPE,Fraxinus pennsylvanica,-73.640016,45.467928,52.9,53,0.2205065,S24,Row,Public
2488,N/A,S24,FRPE,Fraxinus pennsylvanica,-73.640161,45.467986,66.5,67,0.3523865,S24,Row,Public
2072,N/A,S24,ACPL,Acer platanoides,-73.640427,45.468085,62.6,63,0.3115665,S24,Row,Public
2593,N/A,S24,QURU,Quercus rubra,-73.640684,45.468183,9,9,0.0063585,S24,Row,Public
3192,N/A,S24,ACPL,Acer platanoides 'Superform',-73.640834,45.468242,30.5,31,0.0754385,S24,Row,Public
2423,N/A,S24,ULMI,Ulmus x hollandica 'Pioneer',-73.640951,45.468291,5.4,5,0.0019625,S24,Row,Public
1341,N/A,S24,ACPL,Acer platanoides 'Deborah',-73.641073,45.468334,35.2,35,0.0961625,S24,Row,Public
1342,N/A,S24,ACPL,Acer platanoides 'Deborah',-73.641367,45.468443,24.8,25,0.0490625,S24,Row,Public
2073,N/A,S24,ACPL,Acer platanoides,-73.64147,45.468484,71.9,72,0.406944,S24,Row,Public
1144,N/A,S24,CEOC,Celtis occidentalis 'Prairie Sentinel',-73.64163,45.468538,8.5,9,0.0063585,S24,Row,Public
3781,N/A,S24,ACSA,Acer saccharinum,-73.641701,45.468583,76.6,77,0.4654265,S24,Row,Public
1405,N/A,S24,THOC,Thuja occidentalis,-73.641762,45.468605,20.8,21,0.0346185,S24,Row,Public
2700,N/A,S24,SOAU,Sorbus aucuparia 'Rosedale',-73.641947,45.468673,19.7,20,0.0314,S24,Row,Public
2682,N/A,S24,ACPLCK,Acer platanoides 'Schwedleri',-73.642121,45.468744,29.5,30,0.07065,S24,Row,Public
2074,N/A,S25,ACPL,Acer platanoides,-73.635844,45.466286,68,68,0.362984,S25,Row,Public
2075,N/A,S25,ACPL,Acer platanoides,-73.636115,45.466394,73.4,73,0.4183265,S25,Row,Public
3782,N/A,S25,ACSA,Acer saccharinum,-73.636314,45.466483,97.9,98,0.753914,S25,Row,Public
3784,N/A,S25,ACSA,Acer saccharinum,-73.636391,45.466515,75.6,76,0.453416,S25,Row,Public
2076,N/A,S25,ACPL,Acer platanoides,-73.636519,45.466551,56.1,56,0.246176,S25,Row,Public
1498,N/A,S25,GLTR,Gleditsia triacanthos 'Imperial',-73.63661,45.466596,48.3,48,0.180864,S25,Row,Public
3844,N/A,S25,GLTR,Gleditsia triacanthos 'Skyline',-73.636812,45.466672,46.8,47,0.1734065,S25,Row,Public
3789,N/A,S25,ACSA,Acer saccharinum,-73.637278,45.466847,54.3,54,0.228906,S25,Row,Public
3193,N/A,S25,ACPL,Acer platanoides 'Superform',-73.637374,45.466883,22.3,22,0.037994,S25,Row,Public
2077,N/A,S25,ACPL,Acer platanoides,-73.637814,45.467062,57.2,57,0.2550465,S25,Row,Public
3790,N/A,S25,ACSA,Acer saccharinum,-73.637928,45.467098,81.2,81,0.5150385,S25,Row,Public
2078,N/A,S25,ACPL,Acer platanoides,-73.638214,45.46721,54.3,54,0.228906,S25,Row,Public
2079,N/A,S25,ACPL,Acer platanoides,-73.638096,45.467165,27.9,28,0.061544,S25,Row,Public
2080,N/A,S26,ACPL,Acer platanoides,-73.639423,45.467501,67.9,68,0.362984,S26,Row,Public
2081,N/A,S26,ACPL,Acer platanoides,-73.639538,45.467559,71.6,72,0.406944,S26,Row,Public
2082,N/A,S26,ACPL,Acer platanoides,-73.639684,45.467613,54.1,54,0.228906,S26,Row,Public
1490,N/A,S26,ULXXHO,Ulmus x 'Homestead',-73.639846,45.467668,5.8,6,0.002826,S26,Row,Public
2083,N/A,S26,ACPL,Acer platanoides,-73.640166,45.467788,67.6,68,0.362984,S26,Row,Public
2084,N/A,S26,ACPL,Acer platanoides,-73.640327,45.467855,62.3,62,0.301754,S26,Row,Public
2085,N/A,S26,ACPL,Acer platanoides,-73.640424,45.467896,66.5,67,0.3523865,S26,Row,Public
2086,N/A,S26,ACPL,Acer platanoides,-73.640577,45.467959,47.7,48,0.180864,S26,Row,Public
2087,N/A,S26,ACPL,Acer platanoides,-73.640706,45.468003,63.2,63,0.3115665,S26,Row,Public
1783,N/A,S26,TICO,Tilia cordata,-73.640845,45.468062,56,56,0.246176,S26,Row,Public
2088,N/A,S26,ACPL,Acer platanoides,-73.641023,45.468133,69,69,0.3737385,S26,Row,Public
3925,N/A,S26,FRPE,Fraxinus pennsylvanica 'Summit',-73.64123,45.468205,26.2,26,0.053066,S26,Row,Public
2126,N/A,S26,ACPL,Acer platanoides,-73.641313,45.468241,59.7,60,0.2826,S26,Row,Public
2127,N/A,S26,ACPL,Acer platanoides,-73.641413,45.468281,60.6,61,0.2920985,S26,Row,Public
1316,N/A,S26,ACPL,Acer platanoides 'Deborah',-73.641519,45.468322,25.8,26,0.053066,S26,Row,Public
2128,N/A,S26,ACPL,Acer platanoides,-73.64183,45.468452,53.5,54,0.228906,S26,Row,Public
2101,N/A,S26,ACPL,Acer platanoides,-73.641986,45.468506,59.9,60,0.2826,S26,Row,Public
1438,N/A,S26,SOAU,Sorbus aucuparia,-73.642257,45.468622,7.9,8,0.005024,S26,Row,Public
1394,N/A,S27,MABA,Malus x 'Dolgo',-73.635948,45.466178,6,6,0.002826,S27,Row,Public
1299,N/A,S27,PIAB,Picea abies 'Cupressina',-73.636064,45.466223,5.2,5,0.0019625,S27,Row,Public
1939,N/A,S27,GIBI,Ginkgo biloba,-73.63623,45.466272,21.3,21,0.0346185,S27,Row,Public
1940,N/A,S27,GIBI,Ginkgo biloba,-73.636334,45.466308,19,19,0.0283385,S27,Row,Public
1046,N/A,S27,MCAM,Maackia amurensis,-73.636506,45.46638,3.6,4,0.001256,S27,Row,Public
1318,N/A,S27,ACPL,Acer platanoides 'Deborah',-73.636812,45.466514,36.9,37,0.1074665,S27,Row,Public
2102,N/A,S27,ACPL,Acer platanoides,-73.636976,45.466573,65.4,65,0.3316625,S27,Row,Public
1319,N/A,S27,ACPL,Acer platanoides 'Deborah',-73.637344,45.466721,35,35,0.0961625,S27,Row,Public
1454,N/A,S27,PIPU,Picea pungens 'Glauca',-73.637636,45.466819,31.1,31,0.0754385,S27,Row,Public
1022,N/A,S27,ACFR,Acer x freemanii 'Marmo',-73.637694,45.466855,,0,0,S27,Row,Public
2103,N/A,S27,ACPL,Acer platanoides,-73.637838,45.466914,71.8,72,0.406944,S27,Row,Public
2104,N/A,S27,ACPL,Acer platanoides,-73.638043,45.466994,61.2,61,0.2920985,S27,Row,Public
2105,N/A,S27,ACPL,Acer platanoides,-73.638302,45.467093,19.9,20,0.0314,S27,Row,Public
2106,N/A,S27,ACPL,Acer platanoides,-73.638414,45.467133,70.4,70,0.38465,S27,Row,Public
3444,N/A,S28,CEOC,Celtis occidentalis,-73.645342,45.459881,10,10,0.00785,S28,Row,Public
3845,N/A,S28,GLTR,Gleditsia triacanthos 'Skyline',-73.645727,45.460047,26.1,26,0.053066,S28,Row,Public
1547,N/A,S28,SYRE,Syringa reticulata 'Ivory Silk',-73.645884,45.460096,20.7,21,0.0346185,S28,Row,Public
1548,N/A,S28,SYRE,Syringa reticulata 'Ivory Silk',-73.645979,45.460141,11.7,12,0.011304,S28,Row,Public
3791,N/A,S28,ACSA,Acer saccharinum,-73.646095,45.460177,64.6,65,0.3316625,S28,Row,Public
3918,N/A,S28,ACSC,Acer saccharum,-73.646225,45.460231,57.5,58,0.264074,S28,Row,Public
3401,N/A,S28,ACPL,Acer platanoides 'Columnare',-73.646432,45.460302,19.1,19,0.0283385,S28,Row,Public
3792,N/A,S28,ACSA,Acer saccharinum,-73.646639,45.460388,107.9,108,0.915624,S28,Row,Public
1320,N/A,S28,ACPL,Acer platanoides 'Deborah',-73.646759,45.460437,25.1,25,0.0490625,S28,Row,Public
3895,N/A,S28,CGMOSN,Crataegus x mordenensis 'Snowbird',-73.646969,45.460522,36.1,36,0.101736,S28,Row,Public
3881,N/A,S28,GLTR,Gleditsia triacanthos 'Skyline',-73.647032,45.460545,30.2,30,0.07065,S28,Row,Public
3793,N/A,S28,ACSA,Acer saccharinum,-73.647717,45.460805,63.6,64,0.321536,S28,Row,Public
3882,N/A,S28,GLTR,Gleditsia triacanthos 'Skyline',-73.647535,45.460742,25.8,26,0.053066,S28,Row,Public
3794,N/A,S28,ACSA,Acer saccharinum,-73.647874,45.460872,47.3,47,0.1734065,S28,Row,Public
3795,N/A,S28,ACSA,Acer saccharinum,-73.644848,45.459706,89,89,0.6217985,S28,Row,Public
3796,N/A,S29,ACSA,Acer saccharinum,-73.634887,45.462476,63.8,64,0.321536,S29,Row,Public
3797,N/A,S29,ACSA,Acer saccharinum,-73.635217,45.462611,69.8,70,0.38465,S29,Row,Public
3798,N/A,S29,ACSA,Acer saccharinum,-73.635055,45.462544,55.8,56,0.246176,S29,Row,Public
2107,N/A,S29,ACPL,Acer platanoides,-73.63533,45.462656,57.9,58,0.264074,S29,Row,Public
3799,N/A,S29,ACSA,Acer saccharinum,-73.635482,45.462697,100,100,0.785,S29,Row,Public
4465,N/A,S29,PIPU,Picea pungens,-73.63544,45.46271,31.5,32,0.080384,S29,Row,Public
1455,N/A,S29,PIPU,Picea pungens 'Glauca',-73.635565,45.462768,33.7,34,0.090746,S29,Row,Public
3800,N/A,S29,ACSA,Acer saccharinum,-73.635777,45.462813,83.5,84,0.553896,S29,Row,Public
3801,N/A,S29,ACSA,Acer saccharinum,-73.636,45.462907,56.1,56,0.246176,S29,Row,Public
3328,N/A,S29,TIERWR,Tilia x europaea 'Wratislaviensis',-73.636266,45.463021,6,6,0.002826,S29,Row,Public
2108,N/A,S29,ACPL,Acer platanoides,-73.63638,45.463073,97.6,98,0.753914,S29,Row,Public
1321,N/A,S29,ACPL,Acer platanoides 'Deborah',-73.636692,45.463176,36.5,37,0.1074665,S29,Row,Public
3802,N/A,S29,ACSA,Acer saccharinum,-73.63696,45.463275,71,71,0.3957185,S29,Row,Public
3803,N/A,S29,ACSA,Acer saccharinum,-73.637229,45.463378,69.7,70,0.38465,S29,Row,Public
1266,N/A,S29,MASY,Malus sylvestris,-73.637318,45.463445,15.5,16,0.020096,S29,Row,Public
1323,N/A,S30,ACPL,Acer platanoides 'Deborah',-73.641321,45.464957,29.2,29,0.0660185,S30,Row,Public
1981,N/A,S30,MABA,Malus x 'Makamik',-73.641463,45.46501,5.5,6,0.002826,S30,Row,Public
3883,N/A,S30,GLTR,Gleditsia triacanthos 'Skyline',-73.641562,45.465048,11,11,0.0094985,S30,Row,Public
2020,N/A,S30,ULMI,Ulmus davidiana 'Discovery',-73.641711,45.465109,10.3,10,0.00785,S30,Row,Public
2109,N/A,S30,ACPL,Acer platanoides,-73.641841,45.465158,57.5,58,0.264074,S30,Row,Public
2110,N/A,S30,ACPL,Acer platanoides,-73.641954,45.465199,59.9,60,0.2826,S30,Row,Public
3884,N/A,S30,GLTR,Gleditsia triacanthos 'Skyline',-73.642183,45.465289,23.4,23,0.0415265,S30,Row,Public
3848,N/A,S30,GLTR,Gleditsia triacanthos 'Skyline',-73.642328,45.465347,27.7,28,0.061544,S30,Row,Public
1043,N/A,S30,PHAM,Phellodendron amurensis,-73.642674,45.465476,4.6,5,0.0019625,S30,Row,Public
1931,N/A,S30,MGAC,Magnolia acuminata,-73.642732,45.465497,,0,0,S30,Row,Public
3849,N/A,S30,GLTR,Gleditsia triacanthos 'Skyline',-73.642949,45.46558,31.1,31,0.0754385,S30,Row,Public
1060,N/A,S30,AMGR,Amelanchier x grandiflora 'Autumn Brillance',-73.643396,45.465755,5.6,6,0.002826,S30,Row,Public
1028,N/A,S30,AMLA,Amelanchier laevis,-73.643449,45.465774,6.8,7,0.0038465,S30,Row,Public
3194,N/A,S30,ACPL,Acer platanoides 'Superform',-73.643551,45.465813,29.1,29,0.0660185,S30,Row,Public
1982,N/A,S30,MABA,Malus x 'Makamik',-73.64373,45.465882,5.3,5,0.0019625,S30,Row,Public
3804,N/A,S30,ACSA,Acer saccharinum,-73.643901,45.465948,51.9,52,0.212264,S30,Row,Public
3805,N/A,S30,ACSA,Acer saccharinum,-73.644014,45.465988,63.9,64,0.321536,S30,Row,Public
2413,N/A,S30,FRPE,Fraxinus pennsylvanica 'Patmore',-73.641035,45.46484,37.6,38,0.113354,S30,Row,Public
